postId,pageName,text,title,subtitle,stars,source,date,latitude,longitude,Brand,Sub-Category
R2Q8SW8MLKIMDK,Clarks Women's Orinoco Club Short Shaft Boots,"These can be very comfortable but they are sized on the small and narrow side. I bought a size 7 (my normal size) which were too narrow and pinched my toes - I had to send them back! I got a size 7.5 instead and these fit really well. However, if you have wider than average feet you may still find these boots uncomfortable.

I wear these as everyday work-shoes: they normally last me ~1 year of heavy use (this is my second pair).
If you get the sizing right, they are comfortable, waterproof, lightweight, and well-made boots. One draw-back is that they are not particularly warm in winter and are too tight to allow the wearing of very thick socks.

I was initially put off by the absence of laces - don't be! These are so easy to slip on and off and you never need worry that your laces have come undone and are being dragged through all the dirty street puddles (believe me, this is a game-changer).

Visually, these are very attractive boots: sleek, well-shaped, real leather, and a lovely midnight blue (almost but not quite black).","4.0 out of 5 stars
 Great all-rounder boots- BUY HALF A SIZE BIGGER THAN YOU NORMALLY WEAR!!!",,4,Amazon Review,2020-12-11T00:00:00.000Z,,,clarks,Boots
R42FJ578I1W2I,Clarks Women's Orinoco Club Short Shaft Boots,Very comfortable,"5.0 out of 5 stars
 Clark's orinoco",,5,Amazon Review,2020-12-08T00:00:00.000Z,,,clarks,Boots
R2DQ62LS6G1YE8,Clarks Women's Orinoco Club Short Shaft Boots,Great boots have two pairs now. Arriv d promptly. NC Ireland.,"5.0 out of 5 stars
 Great buy",,5,Amazon Review,2020-12-06T00:00:00.000Z,,,clarks,Boots
R3LS857NCNUHDI,Clarks Women's Orinoco Club Short Shaft Boots,Any get boot on no zip,"1.0 out of 5 stars
 Dies not fit",,1,Amazon Review,2020-12-01T00:00:00.000Z,,,clarks,Boots
R3SQBANI67369S,Clarks Women's Orinoco Club Short Shaft Boots,Very disappointed these boots turned up with scuff marks all down one side of one of the boots. No exchange offered I have to re-order which means being charged for delivery again! I expect better from Clark’s.,"1.0 out of 5 stars
 Disappointing",,1,Amazon Review,2020-11-30T00:00:00.000Z,,,clarks,Boots
RZ1GLA91NTHHD,Clarks Women's Orinoco Club Short Shaft Boots,"Comfy boots, great value for money but a little snug. In hindsight, half a size bigger may have been a better fit.","4.0 out of 5 stars
 Lovely boots, but snug fit",,4,Amazon Review,2020-11-29T00:00:00.000Z,,,clarks,Boots
R30R9XJCT7OJ25,Clarks Women's Orinoco Club Short Shaft Boots,Great value for money,"5.0 out of 5 stars
 As advertised, great value boots.",,5,Amazon Review,2020-11-24T00:00:00.000Z,,,clarks,Boots
R3KZO8NFN1YON9,Clarks Women's Orinoco Spice Ankle Boots,Bought for Daughter but pinched her toes.,"4.0 out of 5 stars
 Beautiful boots but not quite wide enough.",,4,Amazon Review,2023-12-28T00:00:00.000Z,,,clarks,Boots
R513ED7R7JE18,Clarks Women's Orinoco Spice Ankle Boots,Based on other reviews I bought a size up but they were so narrow I couldn’t get my foot inside! I do wear Clark’s shoes but these are just ridiculously tight so were sent back.,"2.0 out of 5 stars
 Disappointed",,2,Amazon Review,2023-12-02T00:00:00.000Z,,,clarks,Boots
R2IACMEWQ7VQOZ,Clarks Women's Orinoco Spice Ankle Boots,Second pair of these boots that I've bought. Excellent quality and superb price.,"5.0 out of 5 stars
 Lovely boots",,5,Amazon Review,2023-11-24T00:00:00.000Z,,,clarks,Boots
R4GCHHRHL0JH7,Clarks Women's Orinoco Spice Ankle Boots,"I do not have wide feet and I could barely get these on my feet. I imagine that they'll need a lot of wearing in and that in the process of wearing them on I will potentially REALLY hurt the bridge across my feet. The only way I would wear these out is in I took a spare comfortable pair of slip ons for the eventual pain I will be in. I emphasis I DO NOT HAVE WIDE FEET NOR WEAR WIDE SHOES, so the fact these hurt my feet and barely fit is troubling. The colour was also very disappointing but really its the fact that what should be comfortable boots are terrifying to think of wearing out for any length of time. I had them on for about two minutes straight out of the box, I took then off and now, five minutes later, I can still feel where it hurt.","3.0 out of 5 stars
 Too narrow and wrong colour",,3,Amazon Review,2023-10-18T23:00:00.000Z,,,clarks,Boots
R3JZS9GXDBJL5V,Clarks Women's Orinoco Spice Ankle Boots,"Nice looking, classy boot. Great colour and quality materials that appear durable and good for autumn/winter. Sadly, incredibly narrow (even for Clarks) so have had to return.","3.0 out of 5 stars
 Very Narrow",,3,Amazon Review,2023-10-13T23:00:00.000Z,,,clarks,Boots
R3EC5XBXOGBOFH,Clarks Women's Orinoco Spice Ankle Boots,"A year on admittedly, but barely worn during that time, and I have just had to walk about in London today with a flapping heal. Also they have barely been warn because although they look cute they re-flared my plantar fascitis - not sure why but I think its because they are quite solid e.g not cushioned.","2.0 out of 5 stars
 Not built to last",,2,Amazon Review,2023-05-22T23:00:00.000Z,,,clarks,Boots
R1AMHQYG20RYLV,Clarks Women's Orinoco Spice Ankle Boots,I’ve had a pair of these boots for the last 4 years wearing out now so I had to have another pair,"5.0 out of 5 stars
 I had to buy these boots they are great",,5,Amazon Review,2023-03-26T00:00:00.000Z,,,clarks,Boots
R1BPOASRE0K37Y,Clarks Women's Orinoco Spice Ankle Boots,"These are just what I had been looking for, I have quite a narrow foot and these suit me perfectly but may be tight across the foot for average and wider feet. They seem good so far but haven’t had them very long.","5.0 out of 5 stars
 Comfy boots",,5,Amazon Review,2023-03-02T00:00:00.000Z,,,clarks,Boots
R1HD270HMFUSPF,Clarks Women's Orinoco Spice Ankle Boots,"I've had these nearly 10 years now and they're still like new even though I wear them all the time. Like all good boots, you need to break them in, they most likely won't be comfortable until you do, but once you do they are very comfortable.

A bit of the inner leather at the top isn't real (the rest is) and some of that wore away a bit, but it's really not a problem, you can't see it and it was more decorative than functional anyway. You'll be getting these resoled every 10 years and asking your grandkids if they want you to leave them to them in the will.

Clarks: please make them in more colours.","5.0 out of 5 stars
 built to last",,5,Amazon Review,2023-02-25T00:00:00.000Z,,,clarks,Boots
R3JW0OULJJJNMT,Clarks Women's Orinoco Spice Ankle Boots,Fit is too small and returns were made impossible.,"1.0 out of 5 stars
 Not true to size.",,1,Amazon Review,2023-02-08T00:00:00.000Z,,,clarks,Boots
RSDFLMWN739EX,Clarks Women's Orinoco Spice Ankle Boots,"Lovely boots and very comfortable. I already own a pair in black that I have had for a number of years and are still very wearable, so I hope these will last as long. I knew I had to order a half size more than my normal size.","4.0 out of 5 stars
 Comfortable and cosy.",,4,Amazon Review,2021-04-07T23:00:00.000Z,,,clarks,Boots
R1D5Y8E3WT284W,Clarks Women's Orinoco Spice Ankle Boots,loved it,"5.0 out of 5 stars
 Great",,5,Amazon Review,2021-04-02T23:00:00.000Z,,,clarks,Boots
ROSXQPWD5VCWU,Clarks Women's Orinoco Spice Ankle Boots,"I’m very disappointed. I received them and they look like they have been used before. There are so many scratches and hair sticking with the ropes, also the bottom is not clean","1.0 out of 5 stars
 Not satisfied at all",,1,Amazon Review,2021-03-28T00:00:00.000Z,,,clarks,Boots
R2PYS7TA5QDWX3,Clarks Women's Orinoco Spice Ankle Boots,"Love these boots.... They fit well, look great, are warm and comfortable.
I'd deff recommend them or buy them again.
The only thing I would say is that they are a slim fit so can be a slight squeeze to put on but once on are fine.
So if you have slightly wider feet just be aware of that.","5.0 out of 5 stars
 Great boots. I love wearing them.",,5,Amazon Review,2021-03-16T00:00:00.000Z,,,clarks,Boots
R2T2U40WB4YUG8,Clarks Women's Orinoco Spice Ankle Boots,I love them,"5.0 out of 5 stars
 A little slim",,5,Amazon Review,2021-03-12T00:00:00.000Z,,,clarks,Boots
R19Y8EABZ5UOOY,Clarks Women's Orinoco Spice Ankle Boots,Very comfortable and good fit. Great value for money,"5.0 out of 5 stars
 Great value",,5,Amazon Review,2021-03-09T00:00:00.000Z,,,clarks,Boots
R1D4BQS8LLN49L,Clarks Women's Orinoco Spice Ankle Boots,"Takes a few days to wear in, but very comfy when they do.","5.0 out of 5 stars
 Comfy after a few days wear",,5,Amazon Review,2021-03-05T00:00:00.000Z,,,clarks,Boots
R2G9UAT7TAT6C1,Clarks Women's Orinoco Spice Ankle Boots,Fast delivery. Great boots,"5.0 out of 5 stars
 Very comfy",,5,Amazon Review,2021-03-05T00:00:00.000Z,,,clarks,Boots
R2PGE9SM4RRYXK,Clarks Women's Orinoco Spice Ankle Boots,Too narrow. But I did like the boots. Shame they didn’t fit.,"5.0 out of 5 stars
 Too narrow.",,5,Amazon Review,2021-02-25T00:00:00.000Z,,,clarks,Boots
RGLMU78UH7AHN,Clarks Women's Orinoco Spice Ankle Boots,Alteady had a pair great for waking the dog. Just updated,"5.0 out of 5 stars
 Comfort",,5,Amazon Review,2021-02-21T00:00:00.000Z,,,clarks,Boots
R27AFZPXRPZWT1,Clarks Women's Orinoco Spice Ankle Boots,had them before - dream fit,"5.0 out of 5 stars
 rapid delivery",,5,Amazon Review,2023-01-28T00:00:00.000Z,,,clarks,Boots
R2M0OHSRIVLKMN,Clarks Women's Orinoco Spice Ankle Boots,"The colour was nothing like expected. Instead of spicy, they were a dull brown.
They were an extremely uncomfortable fit and very tight. Nothing like Clarks usual fit for me, which has always been perfect. Returned immediately.","1.0 out of 5 stars
 So disappointed",,1,Amazon Review,2023-01-02T00:00:00.000Z,,,clarks,Boots
R11Z7O3Q74FNHH,Clarks Women's Orinoco Spice Ankle Boots,"These are great boots. They are leather - the ones I have are the matte black. The fit is perfect for me as I have a shallow instep and usually need boots laced up tight (I don't with these). The side zip makes it easier to get them on (although this part was quite snug, even for me) and you don't have the faff of undoing the laces. However, if you are anything above a slim to standard width I think these boots would be too tight unless you buy a wide fitting. I normally find a 7.5D fits in a Clarks shoe, but bought these in an 8D as it was all they had and they are perfect.
The leather is soft but there is plenty of support and the boots are quite sturdy. I have worn these for work and been on my feet for eight hours in them and found them comfortable. They were a good price too, compared to Clarks own website.","5.0 out of 5 stars
 Great boots - especially for narrower feet.",,5,Amazon Review,2022-12-28T00:00:00.000Z,,,clarks,Boots
RVPAMQQT3DIVU,Clarks Women's Orinoco Spice Ankle Boots,These look great but the fitting was quite narrow. I sent them back,"3.0 out of 5 stars
 Look great",,3,Amazon Review,2022-12-27T00:00:00.000Z,,,clarks,Boots
R1H5CPCQ8G3O4O,Clarks Women's Orinoco Spice Ankle Boots,"Really pleased with the boots, very comfy","5.0 out of 5 stars
 True fit",,5,Amazon Review,2022-12-24T00:00:00.000Z,,,clarks,Boots
R8PUDRC4OHMFR,Clarks Women's Orinoco Spice Ankle Boots,I have a brown pair in the same style but I wanted a black such lovely boots excellent quality will last for years..the only small gripe the laces come undone ..but I think changing laces can easily fix that. Overall nice looking boot.,"5.0 out of 5 stars
 Love them",,5,Amazon Review,2022-12-14T00:00:00.000Z,,,clarks,Boots
R2W1VE1JSSAUSX,Clarks Women's Orinoco Spice Ankle Boots,"Comfortable, I buy size 7, I'm a 6.5 foot. Good quality leather, this is my third pair over the years. I do alot of walking and wear them everyday","5.0 out of 5 stars
 I've had 3 pairs over the years. Most comfortable for me.",,5,Amazon Review,2022-12-12T00:00:00.000Z,,,clarks,Boots
R3S7JBGFA5B86X,Clarks Women's Orinoco Spice Ankle Boots,Comfort and style,"5.0 out of 5 stars
 Comfort",,5,Amazon Review,2022-12-10T00:00:00.000Z,,,clarks,Boots
R2R8W3HR5EOWW5,Clarks Women's Orinoco Spice Ankle Boots,Too narrow.,"4.0 out of 5 stars
 Length was ok but too narrow for me. Can’t wear them with thick socks.",,4,Amazon Review,2022-12-08T00:00:00.000Z,,,clarks,Boots
R1DSHTOYMMWKC8,Clarks Women's Orinoco Spice Ankle Boots,To small - wrongly sized. Returned,"1.0 out of 5 stars
 to small",,1,Amazon Review,2022-12-07T00:00:00.000Z,,,clarks,Boots
R1HR0TR2E4BLX0,Clarks Women's Orinoco Spice Ankle Boots,Bought these boots in Black Friday sale so had £25 off. The are a bit of a narrow fit but I bought size larger anyway to wear with thick winter socks. Apart from that now after a few years they are very comfy and I would buy them again.,"4.0 out of 5 stars
 A little bit narrow fitting",,4,Amazon Review,2022-12-07T00:00:00.000Z,,,clarks,Boots
R19F2ERYQRQHRM,Clarks Women's Orinoco Spice Ankle Boots,I use for myself so its good,"5.0 out of 5 stars
 everything was good thank you",,5,Amazon Review,2022-12-04T00:00:00.000Z,,,clarks,Boots
R64B2JFMC719K,Clarks Women's Orinoco Spice Ankle Boots,"Not much else to say except happy wife, happy life!","5.0 out of 5 stars
 Wife likes them",,5,Amazon Review,2022-12-02T00:00:00.000Z,,,clarks,Boots
R2G3OUFMRF1P04,Clarks Women's Orinoco Spice Ankle Boots,"Lovely boots but very, very narrow fit. I don't have wide feet at all but these were far too narrow! Unfortunately had to return","3.0 out of 5 stars
 Very narrow fit",,3,Amazon Review,2022-11-25T00:00:00.000Z,,,clarks,Boots
R12O7ZUR743P2C,Clarks Women's Orinoco Spice Ankle Boots,Too small,"1.0 out of 5 stars
 Very tight and small for a size 7",,1,Amazon Review,2022-11-20T00:00:00.000Z,,,clarks,Boots
R1AKM88ZTV6R06,Clarks Women's Orinoco Spice Ankle Boots,comfortable and stylish,"5.0 out of 5 stars
 value for money",,5,Amazon Review,2022-11-07T00:00:00.000Z,,,clarks,Boots
R1DXGSN045KKDB,Clarks Women's Orinoco Spice Ankle Boots,"Not comfortable and have returned
.","2.0 out of 5 stars
 Not comfortable",,2,Amazon Review,2022-10-20T23:00:00.000Z,,,clarks,Boots
R2634TNM6M9HSZ,Clarks Women's Orinoco Spice Ankle Boots,Haven't had these boots long. So far I have found them very comfortable and easy to wear. They look good with more outfits than I planned for. No complaints.,"5.0 out of 5 stars
 Love these boots",,5,Amazon Review,2022-10-18T23:00:00.000Z,,,clarks,Boots
R1QWHO8OVXWRP0,Clarks Women's Orinoco Spice Ankle Boots,"I was SO looking forward to receiving these boots (I was so in love with them online that I bought TWO pairs!!) - but what a disappointment?!!!
I'll start with the 'BAD'....
THEY ARE RIDICULOUSLY SMALL!
I have worn Clarks footwear - of all shapes and styles - in 7.5D, for YEARS! To allow for thicker socks, and having read a lot of reviews saying they came up small/narrow, I ordered a size 8 (8wide not available, and 9 seemed excessive).
I felt like an 'ugly sister', trying to force my feet into a boot that felt like it was a size 6!!!!
Wore them around the house for HOURS trying to warm them up and to stretch them a bit but the the LENGTH was ALWAYS going to be too short....
Finally gave in and, with a broken heart, returned both pairs!!????
BUT... I must say, they are GORGEOUS BOOTS!! Albeit a bit stiff! This would obviously soften in time, so not a problem for me.
I LOVED the fact that you could customise the fit with the laces, and then pop them on and off using the side zip - genius!
They look great - really wanted the chunky military look, but with a feminine twist- and these boots are just that. The shape of the toe means they don't look particularly 'manly'.. !!
Overall, I was HUGELY disappointed at the FIT of these boots - NOT a 'classic' sizing, they felt like they weren't sized for the european market - but the style and design are BEAUTIFUL!!!
Although they weren't built for ME don't let that put you off! If you have a NARROW foot, give them a go!!!","3.0 out of 5 stars
 Fab boots, SO disappointed..",,3,Amazon Review,2022-10-17T23:00:00.000Z,,,clarks,Boots
